seat_id,booking_id,screen_id,seat_number,seat_type,charges,status,,
ST_5822,BK_236,SC_874,B12,Regular,10,Booked,,
ST_5823,BK_7255,SC_602,D7,Regular,10,Booked,,
ST_5824,BK_1210,SC_821,A11,Regular,10,Reserved,,
ST_5825,BK_804,SC_135,E2,Premium,25,Booked,,
ST_5826,BK_2462,SC_612,E14,Regular,10,Booked,,
ST_5827,BK_2792,SC_621,E16,Regular,10,Available,,
ST_5828,BK_8414,SC_478,C14,Regular,10,Booked,,
ST_5829,BK_115,SC_598,A13,Premium,25,Booked,,
ST_5830,BK_1101,SC_241,B4,Regular,10,Reserved,,
ST_5831,BK_2494,SC_995,D16,Regular,10,Booked,,
ST_5832,BK_3650,SC_920,C19,Regular,10,Available,,
ST_5833,BK_6672,SC_732,B15,VIP,50,Booked,,
ST_5834,BK_9554,SC_387,E2,Regular,10,Booked,,
ST_5835,BK_3860,SC_404,C11,Regular,10,Booked,,
ST_5836,BK_2960,SC_168,C3,Premium,25,Available,,
ST_5837,BK_366,SC_31,E1,Premium,25,Booked,,
ST_5838,BK_125,SC_750,C3,Regular,10,Booked,,
ST_5839,BK_3335,SC_945,D13,Premium,25,Booked,,
ST_5840,BK_9650,SC_801,E8,Premium,25,Available,,
ST_5841,BK_5339,SC_319,E10,Regular,10,Booked,,
ST_5842,BK_5840,SC_431,E8,Regular,10,Booked,,
ST_5843,BK_942,SC_635,D17,Premium,25,Available,,
ST_5844,BK_7647,SC_854,A15,Premium,25,Reserved,,
ST_5845,BK_9420,SC_922,B18,Regular,10,Reserved,,
ST_5846,BK_8455,SC_22,E17,Premium,25,Reserved,,
ST_5847,BK_3190,SC_1,E10,Regular,10,Available,,
ST_5848,BK_1107,SC_495,B18,Regular,10,Booked,,
ST_5849,BK_4343,SC_710,A9,Premium,25,Booked,,
ST_5850,BK_8374,SC_911,E18,Premium,25,Booked,,
ST_5851,BK_377,SC_11,C19,Regular,10,Available,,
ST_5852,BK_4151,SC_164,D1,Premium,25,Available,,
ST_5853,BK_8040,SC_87,C10,Regular,10,Booked,,
ST_5854,BK_2576,SC_655,D7,Regular,10,Booked,,
ST_5855,BK_8194,SC_182,D5,VIP,50,Available,,
ST_5856,BK_7425,SC_55,A4,Regular,10,Reserved,,
ST_5857,BK_7760,SC_678,A2,Regular,10,Booked,,
ST_5858,BK_9501,SC_768,B15,Regular,10,Booked,,
ST_5859,BK_4706,SC_526,C12,Premium,25,Booked,,
ST_5860,BK_8615,SC_904,C8,Regular,10,Booked,,
ST_5861,BK_257,SC_594,A18,Premium,25,Booked,,
ST_5862,BK_1093,SC_268,C9,VIP,50,Booked,,
ST_5863,BK_3123,SC_673,A10,Premium,25,Booked,,
ST_5864,BK_9669,SC_424,C19,Regular,10,Booked,,
ST_5865,BK_3366,SC_50,D7,Regular,10,Reserved,,
ST_5866,BK_3478,SC_328,E17,VIP,50,Booked,,
ST_5867,BK_3593,SC_669,A11,Regular,10,Reserved,,
ST_5868,BK_8808,SC_881,E12,Regular,10,Booked,,
ST_5869,BK_5075,SC_219,C10,VIP,50,Booked,,
ST_5870,BK_6775,SC_928,C6,Regular,10,Available,,
ST_5871,BK_8182,SC_904,E14,Premium,25,Booked,,
ST_5872,BK_8759,SC_116,D12,Regular,10,Available,,
ST_5873,BK_851,SC_905,A8,Regular,10,Booked,,
ST_5874,BK_799,SC_624,D8,Regular,10,Booked,,
ST_5875,BK_6477,SC_665,C5,Premium,25,Available,,
ST_5876,BK_858,SC_255,D1,Regular,10,Reserved,,
ST_5877,BK_7590,SC_324,E13,Premium,25,Booked,,
ST_5878,BK_2478,SC_602,C6,Regular,10,Booked,,
ST_5879,BK_4248,SC_397,A6,VIP,50,Booked,,
ST_5880,BK_8900,SC_293,C20,Premium,25,Booked,,
ST_5881,BK_8936,SC_10,C1,Premium,25,Available,,
ST_5882,BK_6514,SC_885,B4,Premium,25,Available,,
ST_5883,BK_3533,SC_325,D20,Premium,25,Booked,,
ST_5884,BK_3509,SC_691,E17,Premium,25,Booked,,
ST_5885,BK_9767,SC_345,B2,Regular,10,Reserved,,
ST_5886,BK_9210,SC_280,C19,Regular,10,Available,,
ST_5887,BK_5111,SC_626,C10,Regular,10,Reserved,,
ST_5888,BK_5301,SC_840,B9,Premium,25,Booked,,
ST_5889,BK_6813,SC_536,B5,Regular,10,Booked,,
ST_5890,BK_5396,SC_884,C5,VIP,50,Booked,,
ST_5891,BK_826,SC_113,B17,Regular,10,Booked,,
ST_5892,BK_6269,SC_426,B9,Premium,25,Available,,
ST_5893,BK_1131,SC_683,B8,Premium,25,Booked,,
ST_5894,BK_3254,SC_642,A3,Regular,10,Booked,,
ST_5895,BK_9998,SC_266,B2,Premium,25,Reserved,,
ST_5896,BK_7460,SC_987,B10,Regular,10,Booked,,
ST_5897,BK_8354,SC_948,D10,VIP,50,Booked,,
ST_5898,BK_5501,SC_493,E16,Premium,25,Booked,,
ST_5899,BK_1886,SC_951,C1,Regular,10,Booked,,
ST_5900,BK_6587,SC_389,D8,Regular,10,Available,,
ST_5901,BK_2573,SC_60,A10,Regular,10,Reserved,,
ST_5902,BK_7455,SC_421,A15,Premium,25,Booked,,
ST_5903,BK_7285,SC_752,B8,Premium,25,Booked,,
ST_5904,BK_1487,SC_961,C10,Premium,25,Booked,,
ST_5905,BK_7817,SC_446,B3,Premium,25,Booked,,
ST_5906,BK_4073,SC_648,A5,Regular,10,Available,,
ST_5907,BK_9477,SC_884,D7,Premium,25,Available,,
ST_5908,BK_8437,SC_135,D14,Regular,10,Booked,,
ST_5909,BK_7282,SC_843,C2,VIP,50,Booked,,
ST_5910,BK_2697,SC_857,C13,Premium,25,Booked,,
ST_5911,BK_7887,SC_390,C6,Premium,25,Booked,,
ST_5912,BK_3189,SC_460,C19,Regular,10,Booked,,
ST_5913,BK_1207,SC_740,B11,Premium,25,Booked,,
ST_5914,BK_9809,SC_181,A15,Regular,10,Booked,,
ST_5915,BK_7235,SC_282,C16,Regular,10,Booked,,
ST_5916,BK_1400,SC_193,A14,Regular,10,Booked,,
ST_5917,BK_849,SC_181,E7,Premium,25,Reserved,,
ST_5918,BK_2888,SC_352,C6,Regular,10,Booked,,
ST_5919,BK_8584,SC_20,E16,Regular,10,Booked,,
ST_5920,BK_7481,SC_985,E18,Premium,25,Booked,,
ST_5921,BK_8890,SC_294,C11,Regular,10,Booked,,
ST_5922,BK_9622,SC_421,C15,Regular,10,Available,,
ST_5923,BK_3387,SC_991,B20,Regular,10,Booked,,
ST_5924,BK_7730,SC_389,E14,Regular,10,Booked,,
ST_5925,BK_2155,SC_386,C15,Premium,25,Available,,
ST_5926,BK_6244,SC_431,A1,Regular,10,Reserved,,
ST_5927,BK_6798,SC_497,B18,Premium,25,Available,,
ST_5928,BK_3389,SC_773,E18,Regular,10,Booked,,
ST_5929,BK_9871,SC_798,E18,VIP,50,Booked,,
ST_5930,BK_2369,SC_189,B20,Regular,10,Booked,,
ST_5931,BK_9358,SC_458,C6,Regular,10,Booked,,
ST_5932,BK_5398,SC_179,B4,Regular,10,Available,,
ST_5933,BK_9756,SC_663,C14,Premium,25,Reserved,,
ST_5934,BK_6974,SC_5,C2,Regular,10,Booked,,
ST_5935,BK_2216,SC_215,D16,Regular,10,Reserved,,
ST_5936,BK_5453,SC_371,B16,Premium,25,Booked,,
ST_5937,BK_7987,SC_881,E11,Regular,10,Booked,,
ST_5938,BK_7489,SC_92,C10,Regular,10,Booked,,
ST_5939,BK_6113,SC_338,E3,Regular,10,Booked,,
ST_5940,BK_9853,SC_954,D19,Regular,10,Booked,,
ST_5941,BK_148,SC_325,D20,Regular,10,Booked,,
ST_5942,BK_1692,SC_894,E11,Regular,10,Booked,,
ST_5943,BK_1141,SC_312,A8,VIP,50,Reserved,,
ST_5944,BK_281,SC_302,D3,Premium,25,Available,,
ST_5945,BK_8236,SC_76,D8,Premium,25,Booked,,
ST_5946,BK_984,SC_353,E16,Premium,25,Available,,
ST_5947,BK_6938,SC_224,A13,Regular,10,Booked,,
ST_5948,BK_588,SC_242,B17,Premium,25,Booked,,
ST_5949,BK_6614,SC_454,E11,Regular,10,Booked,,
ST_5950,BK_5789,SC_935,D17,Premium,25,Booked,,
ST_5951,BK_136,SC_961,A12,Premium,25,Booked,,
ST_5952,BK_1918,SC_830,B5,Regular,10,Booked,,
ST_5953,BK_6949,SC_948,A7,Regular,10,Available,,
ST_5954,BK_7797,SC_977,B18,Regular,10,Reserved,,
ST_5955,BK_9829,SC_878,C9,Regular,10,Booked,,
ST_5956,BK_5092,SC_768,A9,Premium,25,Booked,,
ST_5957,BK_2858,SC_412,E18,Regular,10,Booked,,
ST_5958,BK_8050,SC_68,D15,Premium,25,Reserved,,
ST_5959,BK_496,SC_905,A9,Regular,10,Booked,,
ST_5960,BK_9913,SC_115,D7,Regular,10,Booked,,
ST_5961,BK_860,SC_860,C7,Regular,10,Booked,,
ST_5962,BK_5152,SC_819,B11,Premium,25,Booked,,
ST_5963,BK_372,SC_524,A4,Regular,10,Booked,,
ST_5964,BK_6309,SC_57,B1,Regular,10,Available,,
ST_5965,BK_4399,SC_760,B7,Regular,10,Booked,,
ST_5966,BK_3191,SC_133,A13,Regular,10,Booked,,
ST_5967,BK_7835,SC_743,D11,Regular,10,Booked,,
ST_5968,BK_6053,SC_148,B5,Regular,10,Booked,,
ST_5969,BK_2818,SC_439,E11,Premium,25,Booked,,
ST_5970,BK_6691,SC_912,D11,Premium,25,Booked,,
ST_5971,BK_9337,SC_252,A2,Regular,10,Booked,,
ST_5972,BK_5575,SC_699,D16,Regular,10,Available,,
ST_5973,BK_5588,SC_273,C11,VIP,50,Reserved,,
ST_5974,BK_8366,SC_463,B18,Premium,25,Booked,,
ST_5975,BK_6705,SC_330,C8,Regular,10,Booked,,
ST_5976,BK_3873,SC_568,C12,Regular,10,Reserved,,
ST_5977,BK_1274,SC_62,C5,Regular,10,Booked,,
ST_5978,BK_4007,SC_791,C4,Premium,25,Booked,,
ST_5979,BK_2719,SC_597,E9,VIP,50,Reserved,,
ST_5980,BK_3801,SC_802,E15,Regular,10,Booked,,
ST_5981,BK_8279,SC_518,D11,Premium,25,Reserved,,
ST_5982,BK_8735,SC_945,A12,Regular,10,Available,,
ST_5983,BK_2489,SC_694,C11,Regular,10,Booked,,
ST_5984,BK_8627,SC_327,E4,VIP,50,Reserved,,
ST_5985,BK_8346,SC_801,E1,Premium,25,Booked,,
ST_5986,BK_4708,SC_874,A17,Regular,10,Booked,,
ST_5987,BK_5797,SC_625,A7,Premium,25,Booked,,
ST_5988,BK_3503,SC_864,B13,Premium,25,Booked,,
ST_5989,BK_8086,SC_299,B6,Regular,10,Booked,,
ST_5990,BK_7557,SC_752,B17,Regular,10,Reserved,,
ST_5991,BK_3574,SC_68,E15,Premium,25,Available,,
ST_5992,BK_3752,SC_401,C7,Premium,25,Booked,,
ST_5993,BK_5491,SC_72,C17,Premium,25,Available,,
ST_5994,BK_3581,SC_553,B12,Regular,10,Available,,
ST_5995,BK_6398,SC_980,C10,Regular,10,Booked,,
ST_5996,BK_7690,SC_48,C9,Premium,25,Booked,,
ST_5997,BK_7408,SC_965,D3,Regular,10,Booked,,
ST_5998,BK_4764,SC_739,A1,Premium,25,Available,,
ST_5999,BK_1285,SC_894,D14,Premium,25,Booked,,
ST_6000,BK_6894,SC_609,E1,Regular,10,Available,,
ST_6001,BK_5241,SC_38,E14,Regular,10,Booked,,
ST_6002,BK_436,SC_92,B13,Regular,10,Reserved,,
ST_6003,BK_3450,SC_976,C1,Premium,25,Booked,,
ST_6004,BK_6559,SC_366,C2,Premium,25,Booked,,
ST_6005,BK_1243,SC_73,E14,Regular,10,Reserved,,
ST_6006,BK_5855,SC_760,E1,Regular,10,Booked,,
ST_6007,BK_7737,SC_738,A19,Premium,25,Booked,,
ST_6008,BK_9396,SC_471,B2,Premium,25,Booked,,
ST_6009,BK_3530,SC_293,C2,Regular,10,Booked,,
ST_6010,BK_4375,SC_493,C17,Regular,10,Available,,
ST_6011,BK_7302,SC_72,C16,Regular,10,Booked,,
ST_6012,BK_3106,SC_138,E9,Premium,25,Available,,
ST_6013,BK_8342,SC_639,C16,Regular,10,Booked,,
ST_6014,BK_5986,SC_971,C4,Regular,10,Reserved,,
ST_6015,BK_9676,SC_104,B5,Premium,25,Booked,,
ST_6016,BK_1282,SC_372,C5,Regular,10,Booked,,
ST_6017,BK_8841,SC_843,B3,Regular,10,Booked,,
ST_6018,BK_1655,SC_936,A7,Regular,10,Available,,
ST_6019,BK_7614,SC_933,B3,Regular,10,Available,,
ST_6020,BK_7977,SC_644,C20,Premium,25,Booked,,
ST_6021,BK_6165,SC_931,B19,VIP,50,Booked,,
ST_6022,BK_9894,SC_807,E2,Regular,10,Booked,,
ST_6023,BK_2679,SC_449,D20,Regular,10,Reserved,,
ST_6024,BK_8620,SC_88,D5,Regular,10,Reserved,,
ST_6025,BK_9724,SC_513,A4,Regular,10,Booked,,
ST_6026,BK_1511,SC_110,B20,Regular,10,Booked,,
ST_6027,BK_8189,SC_567,E1,Regular,10,Booked,,
ST_6028,BK_2924,SC_9,C3,Premium,25,Booked,,
ST_6029,BK_6156,SC_851,D1,Regular,10,Available,,
ST_6030,BK_9931,SC_545,B15,VIP,50,Booked,,
ST_6031,BK_3206,SC_463,D10,Regular,10,Booked,,
ST_6032,BK_8200,SC_402,B9,Regular,10,Available,,
ST_6033,BK_390,SC_345,C16,VIP,50,Available,,
ST_6034,BK_6469,SC_942,A5,Regular,10,Booked,,
ST_6035,BK_3359,SC_407,C1,VIP,50,Available,,
ST_6036,BK_2882,SC_900,C14,Regular,10,Booked,,
ST_6037,BK_7984,SC_188,C5,Premium,25,Booked,,
ST_6038,BK_9544,SC_619,C7,Premium,25,Booked,,
ST_6039,BK_9490,SC_748,A18,Regular,10,Booked,,
ST_6040,BK_1892,SC_548,A11,Regular,10,Booked,,
ST_6041,BK_3605,SC_872,E15,Regular,10,Reserved,,
ST_6042,BK_9959,SC_419,E4,Regular,10,Reserved,,
ST_6043,BK_6579,SC_377,A9,Regular,10,Booked,,
ST_6044,BK_1310,SC_505,C9,Regular,10,Available,,
ST_6045,BK_56,SC_669,A4,Regular,10,Booked,,
ST_6046,BK_8357,SC_235,A3,Premium,25,Available,,
ST_6047,BK_9032,SC_481,E14,Premium,25,Booked,,
ST_6048,BK_7870,SC_951,A7,Regular,10,Booked,,
ST_6049,BK_1126,SC_30,B4,Premium,25,Booked,,
ST_6050,BK_4486,SC_752,C2,Regular,10,Reserved,,
ST_6051,BK_3807,SC_825,C16,Regular,10,Booked,,
ST_6052,BK_4270,SC_914,A18,Regular,10,Reserved,,
ST_6053,BK_2969,SC_388,B16,Premium,25,Booked,,
ST_6054,BK_9930,SC_214,C6,Regular,10,Available,,
ST_6055,BK_257,SC_675,A18,Regular,10,Booked,,
ST_6056,BK_8172,SC_335,A19,Premium,25,Available,,
ST_6057,BK_2931,SC_867,D3,Premium,25,Booked,,
ST_6058,BK_5783,SC_318,B19,Regular,10,Booked,,
ST_6059,BK_4245,SC_123,A20,Premium,25,Reserved,,
ST_6060,BK_4089,SC_77,D10,Premium,25,Booked,,
ST_6061,BK_1652,SC_980,A3,Premium,25,Booked,,
ST_6062,BK_5203,SC_538,D17,Regular,10,Booked,,
ST_6063,BK_462,SC_265,B4,Premium,25,Available,,
ST_6064,BK_9647,SC_973,A4,Regular,10,Booked,,
ST_6065,BK_3349,SC_852,E18,Regular,10,Available,,
ST_6066,BK_2838,SC_46,A13,Regular,10,Available,,
ST_6067,BK_6635,SC_357,C20,Regular,10,Reserved,,
ST_6068,BK_3373,SC_128,D20,Regular,10,Reserved,,
ST_6069,BK_4073,SC_626,B18,Regular,10,Available,,
ST_6070,BK_2825,SC_357,D5,Premium,25,Booked,,
ST_6071,BK_2505,SC_803,A5,Regular,10,Booked,,
ST_6072,BK_1386,SC_920,E11,Premium,25,Booked,,
ST_6073,BK_9483,SC_521,B12,Premium,25,Booked,,
ST_6074,BK_1251,SC_368,E11,Regular,10,Reserved,,
ST_6075,BK_5715,SC_615,E4,Regular,10,Booked,,
ST_6076,BK_7417,SC_537,A17,Premium,25,Available,,
ST_6077,BK_2051,SC_486,E5,Regular,10,Booked,,
ST_6078,BK_8933,SC_675,A9,Premium,25,Booked,,
ST_6079,BK_2828,SC_816,C16,Regular,10,Reserved,,
ST_6080,BK_3585,SC_360,D11,Regular,10,Reserved,,
ST_6081,BK_583,SC_522,E7,Regular,10,Booked,,
ST_6082,BK_9184,SC_546,B5,Regular,10,Booked,,
ST_6083,BK_32,SC_242,A13,Regular,10,Booked,,
ST_6084,BK_8118,SC_130,A10,Regular,10,Booked,,
ST_6085,BK_1339,SC_16,B11,Regular,10,Booked,,
ST_6086,BK_7804,SC_7,C7,Regular,10,Booked,,
ST_6087,BK_1443,SC_558,E8,Regular,10,Booked,,
ST_6088,BK_6999,SC_904,A9,Regular,10,Available,,
ST_6089,BK_9119,SC_167,C8,Regular,10,Booked,,
ST_6090,BK_4554,SC_170,A12,Regular,10,Booked,,
ST_6091,BK_7099,SC_969,D4,Regular,10,Reserved,,
ST_6092,BK_9704,SC_474,A20,Premium,25,Available,,
ST_6093,BK_3762,SC_15,C2,Premium,25,Booked,,
ST_6094,BK_8047,SC_684,D6,Regular,10,Available,,
ST_6095,BK_1549,SC_717,D12,Regular,10,Booked,,
ST_6096,BK_6607,SC_64,A13,VIP,50,Available,,
ST_6097,BK_1968,SC_715,A2,Regular,10,Booked,,
ST_6098,BK_8941,SC_2,A1,Premium,25,Booked,,
ST_6099,BK_5907,SC_946,B3,Premium,25,Booked,,
ST_6100,BK_268,SC_367,E1,VIP,50,Booked,,
ST_6101,BK_2297,SC_376,D15,Premium,25,Available,,
ST_6102,BK_2074,SC_93,A1,Regular,10,Available,,
ST_6103,BK_4172,SC_921,C13,Regular,10,Booked,,
ST_6104,BK_8816,SC_610,D18,Regular,10,Booked,,
ST_6105,BK_2235,SC_302,E16,Regular,10,Available,,
ST_6106,BK_791,SC_520,E16,Regular,10,Booked,,
ST_6107,BK_4245,SC_167,E8,Regular,10,Reserved,,
ST_6108,BK_6245,SC_190,E4,Regular,10,Reserved,,
ST_6109,BK_7292,SC_399,B18,Regular,10,Available,,
ST_6110,BK_4849,SC_355,D9,Regular,10,Booked,,
ST_6111,BK_4655,SC_519,C20,Premium,25,Booked,,
ST_6112,BK_9034,SC_515,A9,Regular,10,Reserved,,
ST_6113,BK_7634,SC_431,D5,Regular,10,Available,,
ST_6114,BK_2003,SC_688,E15,Premium,25,Booked,,
ST_6115,BK_5072,SC_736,E9,Regular,10,Booked,,
ST_6116,BK_7084,SC_913,E14,Premium,25,Booked,,
ST_6117,BK_5017,SC_886,D1,Regular,10,Available,,
ST_6118,BK_3327,SC_634,A19,Premium,25,Booked,,
ST_6119,BK_3685,SC_521,B5,Premium,25,Booked,,
ST_6120,BK_4234,SC_314,A12,Regular,10,Available,,
ST_6121,BK_2089,SC_227,B18,Premium,25,Booked,,
ST_6122,BK_1303,SC_909,B12,Regular,10,Booked,,
ST_6123,BK_5879,SC_207,B13,Premium,25,Booked,,
ST_6124,BK_7291,SC_980,C19,Regular,10,Booked,,
ST_6125,BK_7931,SC_195,C8,Premium,25,Booked,,
ST_6126,BK_5385,SC_617,D11,Regular,10,Booked,,
ST_6127,BK_6418,SC_863,C11,Regular,10,Available,,
ST_6128,BK_1810,SC_735,B9,Regular,10,Available,,
ST_6129,BK_4969,SC_135,E14,Premium,25,Booked,,
ST_6130,BK_5258,SC_433,A19,Regular,10,Booked,,
ST_6131,BK_2122,SC_933,D1,Premium,25,Available,,
ST_6132,BK_6325,SC_887,C3,Premium,25,Booked,,
ST_6133,BK_5046,SC_727,A15,Regular,10,Booked,,
ST_6134,BK_6208,SC_759,B7,Regular,10,Booked,,
ST_6135,BK_1416,SC_135,D9,Premium,25,Booked,,
ST_6136,BK_7041,SC_846,E7,Regular,10,Booked,,
ST_6137,BK_7597,SC_100,B13,Regular,10,Booked,,
ST_6138,BK_6646,SC_216,B16,Regular,10,Booked,,
ST_6139,BK_7700,SC_613,E5,Regular,10,Reserved,,
ST_6140,BK_3235,SC_469,C13,Regular,10,Booked,,
ST_6141,BK_6237,SC_696,B17,Premium,25,Reserved,,
ST_6142,BK_9074,SC_491,A13,VIP,50,Booked,,
ST_6143,BK_2068,SC_686,C2,Premium,25,Available,,
ST_6144,BK_4875,SC_769,A18,VIP,50,Booked,,
ST_6145,BK_918,SC_446,B3,Regular,10,Booked,,
ST_6146,BK_4612,SC_96,C10,Premium,25,Booked,,
ST_6147,BK_5623,SC_581,D18,Premium,25,Reserved,,
ST_6148,BK_1222,SC_303,A16,Regular,10,Available,,
ST_6149,BK_8728,SC_758,B5,Regular,10,Available,,
ST_6150,BK_5548,SC_595,B15,Regular,10,Reserved,,
ST_6151,BK_431,SC_722,A13,Premium,25,Booked,,
ST_6152,BK_6296,SC_394,C3,VIP,50,Available,,
ST_6153,BK_8470,SC_235,B4,Regular,10,Available,,
ST_6154,BK_1448,SC_946,C12,Regular,10,Booked,,
ST_6155,BK_3149,SC_510,B13,Regular,10,Booked,,
ST_6156,BK_9294,SC_866,B5,Regular,10,Available,,
ST_6157,BK_8540,SC_808,B3,Regular,10,Available,,
ST_6158,BK_852,SC_656,C6,Premium,25,Booked,,
ST_6159,BK_7380,SC_321,C4,VIP,50,Booked,,
ST_6160,BK_395,SC_752,E16,Regular,10,Booked,,
ST_6161,BK_550,SC_113,D13,VIP,50,Booked,,
ST_6162,BK_501,SC_952,D9,VIP,50,Booked,,
ST_6163,BK_1539,SC_535,A4,Regular,10,Available,,
ST_6164,BK_6208,SC_89,D18,Premium,25,Booked,,
ST_6165,BK_8733,SC_115,E9,Regular,10,Booked,,
ST_6166,BK_5780,SC_229,C2,Premium,25,Booked,,
ST_6167,BK_5594,SC_729,D10,Regular,10,Booked,,
ST_6168,BK_8423,SC_913,B11,Regular,10,Booked,,
ST_6169,BK_2812,SC_475,A15,Regular,10,Available,,
ST_6170,BK_6831,SC_637,A8,Regular,10,Booked,,
ST_6171,BK_527,SC_367,D6,VIP,50,Booked,,
ST_6172,BK_7008,SC_584,E14,Premium,25,Available,,
ST_6173,BK_8454,SC_817,D13,Premium,25,Booked,,
ST_6174,BK_1875,SC_727,C14,Premium,25,Booked,,
ST_6175,BK_4089,SC_991,A12,Regular,10,Booked,,
ST_6176,BK_6969,SC_83,A19,Regular,10,Booked,,
ST_6177,BK_7484,SC_782,C12,Regular,10,Reserved,,
ST_6178,BK_9136,SC_808,C18,Regular,10,Booked,,
ST_6179,BK_929,SC_791,D6,Premium,25,Reserved,,
ST_6180,BK_4314,SC_924,A6,Regular,10,Booked,,
ST_6181,BK_5141,SC_519,D18,Regular,10,Reserved,,
ST_6182,BK_3172,SC_160,A6,Premium,25,Reserved,,
ST_6183,BK_5760,SC_19,A16,Premium,25,Booked,,
ST_6184,BK_1490,SC_808,D6,Premium,25,Available,,
ST_6185,BK_3488,SC_741,B19,Premium,25,Booked,,
ST_6186,BK_997,SC_205,D10,Regular,10,Available,,
ST_6187,BK_8962,SC_68,D16,Regular,10,Reserved,,
ST_6188,BK_6853,SC_969,E3,VIP,50,Booked,,
ST_6189,BK_8481,SC_301,A4,Regular,10,Booked,,
ST_6190,BK_1551,SC_286,B12,Regular,10,Reserved,,
ST_6191,BK_7760,SC_966,C14,Premium,25,Booked,,
ST_6192,BK_4754,SC_587,A3,Regular,10,Booked,,
ST_6193,BK_9329,SC_812,C18,Regular,10,Reserved,,
ST_6194,BK_7440,SC_873,C9,Premium,25,Booked,,
ST_6195,BK_6229,SC_772,A2,Regular,10,Booked,,
ST_6196,BK_8462,SC_751,C5,Regular,10,Booked,,
ST_6197,BK_8082,SC_607,E13,Premium,25,Available,,
ST_6198,BK_9840,SC_383,B14,Regular,10,Booked,,
ST_6199,BK_4998,SC_524,D1,Premium,25,Booked,,
ST_6200,BK_9245,SC_453,A17,Regular,10,Available,,
ST_6201,BK_5258,SC_559,E9,Premium,25,Booked,,
ST_6202,BK_1550,SC_238,A7,Regular,10,Reserved,,
ST_6203,BK_5227,SC_85,C18,Premium,25,Booked,,
ST_6204,BK_3925,SC_206,C15,Premium,25,Booked,,
ST_6205,BK_2962,SC_957,D17,Premium,25,Available,,
ST_6206,BK_1656,SC_234,A19,Regular,10,Booked,,
ST_6207,BK_5047,SC_243,A15,Regular,10,Booked,,
ST_6208,BK_9900,SC_128,B9,Premium,25,Booked,,
ST_6209,BK_3704,SC_403,C1,Regular,10,Booked,,
ST_6210,BK_2148,SC_129,D9,Premium,25,Booked,,
ST_6211,BK_8934,SC_246,D12,Regular,10,Available,,
ST_6212,BK_1025,SC_788,A5,Premium,25,Booked,,
ST_6213,BK_6781,SC_446,B19,Premium,25,Reserved,,
ST_6214,BK_419,SC_670,B7,Premium,25,Available,,
ST_6215,BK_6695,SC_507,C17,Regular,10,Reserved,,
ST_6216,BK_989,SC_266,C4,Regular,10,Booked,,
ST_6217,BK_2330,SC_852,B11,Regular,10,Booked,,
ST_6218,BK_6094,SC_195,C12,Regular,10,Booked,,
ST_6219,BK_965,SC_899,D6,Premium,25,Booked,,
ST_6220,BK_1270,SC_795,A6,Regular,10,Booked,,
ST_6221,BK_8587,SC_883,B17,Premium,25,Booked,,
ST_6222,BK_5778,SC_251,B9,Regular,10,Booked,,
ST_6223,BK_194,SC_376,C12,Regular,10,Booked,,
ST_6224,BK_5566,SC_419,C5,Regular,10,Reserved,,
ST_6225,BK_7758,SC_159,A3,Regular,10,Reserved,,
ST_6226,BK_520,SC_888,C18,Regular,10,Booked,,
ST_6227,BK_9966,SC_305,C15,Premium,25,Booked,,
ST_6228,BK_4339,SC_503,B11,Premium,25,Booked,,
ST_6229,BK_9082,SC_593,B16,Regular,10,Reserved,,
ST_6230,BK_1120,SC_585,E9,Premium,25,Available,,
ST_6231,BK_4011,SC_257,C14,Regular,10,Booked,,
ST_6232,BK_1275,SC_628,C4,Regular,10,Booked,,
ST_6233,BK_6584,SC_888,E1,Regular,10,Booked,,
ST_6234,BK_1049,SC_165,A1,Regular,10,Reserved,,
ST_6235,BK_8369,SC_16,D13,Regular,10,Booked,,
ST_6236,BK_5721,SC_504,D1,Premium,25,Booked,,
ST_6237,BK_5310,SC_887,A3,Regular,10,Booked,,
ST_6238,BK_98,SC_611,A6,Premium,25,Booked,,
ST_6239,BK_7579,SC_217,B6,Regular,10,Booked,,
ST_6240,BK_7879,SC_94,B3,Regular,10,Booked,,
ST_6241,BK_352,SC_13,D17,Premium,25,Booked,,
ST_6242,BK_1491,SC_448,A20,Regular,10,Booked,,
ST_6243,BK_3245,SC_646,D7,Regular,10,Booked,,
ST_6244,BK_1946,SC_977,E16,Regular,10,Available,,
ST_6245,BK_198,SC_188,A4,Regular,10,Reserved,,
ST_6246,BK_2092,SC_765,A8,Premium,25,Booked,,
ST_6247,BK_7838,SC_521,E13,Regular,10,Booked,,
ST_6248,BK_1412,SC_315,E6,Premium,25,Available,,
ST_6249,BK_5930,SC_579,A7,Regular,10,Reserved,,
ST_6250,BK_1686,SC_731,A18,Premium,25,Reserved,,
ST_6251,BK_5153,SC_819,A2,Premium,25,Available,,
ST_6252,BK_6949,SC_342,E2,Premium,25,Booked,,
ST_6253,BK_4431,SC_559,C11,Regular,10,Available,,
ST_6254,BK_2051,SC_717,D5,Premium,25,Booked,,
ST_6255,BK_308,SC_451,C10,Regular,10,Booked,,
ST_6256,BK_6505,SC_781,E12,Regular,10,Booked,,
ST_6257,BK_875,SC_606,B14,Regular,10,Booked,,
ST_6258,BK_6575,SC_427,C15,Regular,10,Booked,,
ST_6259,BK_8321,SC_605,C8,Premium,25,Booked,,
