theater_id,name,location,city,state,,,
TH_4759,Cinepolis,Ujjain 199,Ujjain,Madhya Pradesh,,,
TH_4760,Miraj Cinemas,Salem 105,Salem,Tamil Nadu,,,
TH_4761,Wave Cinemas,Asansol 379,Asansol,West Bengal,,,
TH_4762,Miraj Cinemas,Asansol 500,Asansol,West Bengal,,,
TH_4763,Cinepolis,Indore 473,Indore,Madhya Pradesh,,,
TH_4764,PVR Cinemas,Bhagalpur 342,Bhagalpur,Bihar,,,
TH_4765,Miraj Cinemas,Varanasi 300,Varanasi,Uttar Pradesh,,,
TH_4766,PVR Cinemas,Howrah 311,Howrah,West Bengal,,,
TH_4767,INOX,Ujjain 379,Ujjain,Madhya Pradesh,,,
TH_4768,Wave Cinemas,Thane 104,Thane,Maharashtra,,,
TH_4769,Cinepolis,Amritsar 254,Amritsar,Punjab,,,
TH_4770,Cinepolis,Ajmer 310,Ajmer,Rajasthan,,,
TH_4771,Wave Cinemas,Ahmedabad 457,Ahmedabad,Gujarat,,,
TH_4772,Cinepolis,Tiruchirappalli 383,Tiruchirappalli,Tamil Nadu,,,
TH_4773,PVR Cinemas,Belgaum 374,Belgaum,Karnataka,,,
TH_4774,Cinepolis,Jaipur 241,Jaipur,Rajasthan,,,
TH_4775,INOX,Coimbatore 253,Coimbatore,Tamil Nadu,,,
TH_4776,Miraj Cinemas,Muzaffarpur 248,Muzaffarpur,Bihar,,,
TH_4777,INOX,Ajmer 342,Ajmer,Rajasthan,,,
TH_4778,INOX,Belgaum 73,Belgaum,Karnataka,,,
TH_4779,INOX,Thane 30,Thane,Maharashtra,,,
TH_4780,Cinepolis,Hubli 471,Hubli,Karnataka,,,
TH_4781,Miraj Cinemas,Lucknow 168,Lucknow,Uttar Pradesh,,,
TH_4782,Cinepolis,Bathinda 168,Bathinda,Punjab,,,
TH_4783,PVR Cinemas,Lucknow 135,Lucknow,Uttar Pradesh,,,
TH_4784,INOX,Mysore 68,Mysore,Karnataka,,,
TH_4785,PVR Cinemas,Gaya 190,Gaya,Bihar,,,
TH_4786,INOX,Bangalore 473,Bangalore,Karnataka,,,
TH_4787,Wave Cinemas,Udaipur 170,Udaipur,Rajasthan,,,
TH_4788,Cinepolis,Ujjain 410,Ujjain,Madhya Pradesh,,,
TH_4789,PVR Cinemas,Mumbai 320,Mumbai,Maharashtra,,,
TH_4790,Wave Cinemas,Bhavnagar 431,Bhavnagar,Gujarat,,,
TH_4791,Carnival Cinemas,Ludhiana 456,Ludhiana,Punjab,,,
TH_4792,PVR Cinemas,Howrah 373,Howrah,West Bengal,,,
TH_4793,INOX,Ajmer 145,Ajmer,Rajasthan,,,
TH_4794,INOX,Belgaum 374,Belgaum,Karnataka,,,
TH_4795,INOX,Thane 93,Thane,Maharashtra,,,
TH_4796,Cinepolis,Kolkata 280,Kolkata,West Bengal,,,
TH_4797,Miraj Cinemas,Jalandhar 383,Jalandhar,Punjab,,,
TH_4798,PVR Cinemas,Kolkata 481,Kolkata,West Bengal,,,
TH_4799,PVR Cinemas,Bhavnagar 187,Bhavnagar,Gujarat,,,
TH_4800,Miraj Cinemas,Meerut 326,Meerut,Uttar Pradesh,,,
TH_4801,Cinepolis,Surat 299,Surat,Gujarat,,,
TH_4802,Wave Cinemas,Mysore 478,Mysore,Karnataka,,,
TH_4803,INOX,Coimbatore 406,Coimbatore,Tamil Nadu,,,
TH_4804,Cinepolis,Howrah 55,Howrah,West Bengal,,,
TH_4805,INOX,Ajmer 490,Ajmer,Rajasthan,,,
TH_4806,Cinepolis,Bhavnagar 144,Bhavnagar,Gujarat,,,
TH_4807,Cinepolis,Nagpur 15,Nagpur,Maharashtra,,,
TH_4808,INOX,Pune 418,Pune,Maharashtra,,,
TH_4809,Cinepolis,Lucknow 33,Lucknow,Uttar Pradesh,,,
TH_4810,Carnival Cinemas,Muzaffarpur 14,Muzaffarpur,Bihar,,,
TH_4811,INOX,Mysore 428,Mysore,Karnataka,,,
TH_4812,PVR Cinemas,Siliguri 303,Siliguri,West Bengal,,,
TH_4813,Miraj Cinemas,Jaipur 396,Jaipur,Rajasthan,,,
TH_4814,Wave Cinemas,Bhavnagar 300,Bhavnagar,Gujarat,,,
TH_4815,Cinepolis,Kanpur 205,Kanpur,Uttar Pradesh,,,
TH_4816,PVR Cinemas,Udaipur 283,Udaipur,Rajasthan,,,
TH_4817,PVR Cinemas,Ujjain 486,Ujjain,Madhya Pradesh,,,
TH_4818,INOX,Chennai 344,Chennai,Tamil Nadu,,,
TH_4819,PVR Cinemas,Jaipur 55,Jaipur,Rajasthan,,,
TH_4820,Miraj Cinemas,Mangalore 54,Mangalore,Karnataka,,,
TH_4821,PVR Cinemas,Hubli 431,Hubli,Karnataka,,,
TH_4822,INOX,Mumbai 311,Mumbai,Maharashtra,,,
TH_4823,Wave Cinemas,Ajmer 65,Ajmer,Rajasthan,,,
TH_4824,Carnival Cinemas,Chennai 111,Chennai,Tamil Nadu,,,
TH_4825,PVR Cinemas,Indore 73,Indore,Madhya Pradesh,,,
TH_4826,Cinepolis,Purnia 74,Purnia,Bihar,,,
TH_4827,Wave Cinemas,Bhopal 254,Bhopal,Madhya Pradesh,,,
TH_4828,Carnival Cinemas,Thane 340,Thane,Maharashtra,,,
TH_4829,Carnival Cinemas,Bhagalpur 283,Bhagalpur,Bihar,,,
TH_4830,Wave Cinemas,Pune 64,Pune,Maharashtra,,,
TH_4831,Cinepolis,Agra 434,Agra,Uttar Pradesh,,,
TH_4832,Miraj Cinemas,Hubli 259,Hubli,Karnataka,,,
TH_4833,Cinepolis,Jabalpur 70,Jabalpur,Madhya Pradesh,,,
TH_4834,Miraj Cinemas,Howrah 343,Howrah,West Bengal,,,
TH_4835,Miraj Cinemas,Ludhiana 237,Ludhiana,Punjab,,,
TH_4836,INOX,Gaya 287,Gaya,Bihar,,,
TH_4837,Carnival Cinemas,Pune 194,Pune,Maharashtra,,,
TH_4838,Miraj Cinemas,Madurai 189,Madurai,Tamil Nadu,,,
TH_4839,Miraj Cinemas,Chennai 23,Chennai,Tamil Nadu,,,
TH_4840,INOX,Bhavnagar 355,Bhavnagar,Gujarat,,,
TH_4841,INOX,Bhavnagar 180,Bhavnagar,Gujarat,,,
TH_4842,INOX,Patiala 188,Patiala,Punjab,,,
TH_4843,Wave Cinemas,Bathinda 419,Bathinda,Punjab,,,
TH_4844,PVR Cinemas,Mysore 446,Mysore,Karnataka,,,
TH_4845,Cinepolis,Coimbatore 197,Coimbatore,Tamil Nadu,,,
TH_4846,Wave Cinemas,Gwalior 118,Gwalior,Madhya Pradesh,,,
TH_4847,Carnival Cinemas,Howrah 481,Howrah,West Bengal,,,
TH_4848,Miraj Cinemas,Muzaffarpur 140,Muzaffarpur,Bihar,,,
TH_4849,Wave Cinemas,Jodhpur 273,Jodhpur,Rajasthan,,,
TH_4850,Carnival Cinemas,Ludhiana 155,Ludhiana,Punjab,,,
TH_4851,Wave Cinemas,Rajkot 476,Rajkot,Gujarat,,,
TH_4852,Miraj Cinemas,Siliguri 355,Siliguri,West Bengal,,,
TH_4853,Cinepolis,Rajkot 53,Rajkot,Gujarat,,,
TH_4854,Wave Cinemas,Jaipur 402,Jaipur,Rajasthan,,,
TH_4855,Carnival Cinemas,Kanpur 415,Kanpur,Uttar Pradesh,,,
TH_4856,PVR Cinemas,Pune 144,Pune,Maharashtra,,,
TH_4857,Carnival Cinemas,Mysore 35,Mysore,Karnataka,,,
TH_4858,INOX,Bhagalpur 455,Bhagalpur,Bihar,,,
TH_4859,PVR Cinemas,Gwalior 12,Gwalior,Madhya Pradesh,,,
TH_4860,INOX,Patna 246,Patna,Bihar,,,
TH_4861,PVR Cinemas,Coimbatore 213,Coimbatore,Tamil Nadu,,,
TH_4862,Carnival Cinemas,Rajkot 372,Rajkot,Gujarat,,,
TH_4863,Cinepolis,Patna 340,Patna,Bihar,,,
TH_4864,Carnival Cinemas,Kolkata 25,Kolkata,West Bengal,,,
TH_4865,Carnival Cinemas,Gwalior 144,Gwalior,Madhya Pradesh,,,
TH_4866,Wave Cinemas,Ujjain 470,Ujjain,Madhya Pradesh,,,
TH_4867,Miraj Cinemas,Nashik 166,Nashik,Maharashtra,,,
TH_4868,Wave Cinemas,Varanasi 274,Varanasi,Uttar Pradesh,,,
TH_4869,Miraj Cinemas,Nashik 159,Nashik,Maharashtra,,,
TH_4870,PVR Cinemas,Jaipur 371,Jaipur,Rajasthan,,,
TH_4871,Cinepolis,Bangalore 112,Bangalore,Karnataka,,,
TH_4872,PVR Cinemas,Asansol 251,Asansol,West Bengal,,,
TH_4873,Cinepolis,Varanasi 32,Varanasi,Uttar Pradesh,,,
TH_4874,Carnival Cinemas,Siliguri 146,Siliguri,West Bengal,,,
TH_4875,Cinepolis,Rajkot 136,Rajkot,Gujarat,,,
TH_4876,INOX,Belgaum 400,Belgaum,Karnataka,,,
TH_4877,Miraj Cinemas,Ajmer 421,Ajmer,Rajasthan,,,
TH_4878,INOX,Asansol 220,Asansol,West Bengal,,,
TH_4879,Wave Cinemas,Jabalpur 323,Jabalpur,Madhya Pradesh,,,
TH_4880,Cinepolis,Salem 348,Salem,Tamil Nadu,,,
TH_4881,Cinepolis,Nagpur 369,Nagpur,Maharashtra,,,
TH_4882,Miraj Cinemas,Jalandhar 36,Jalandhar,Punjab,,,
TH_4883,Carnival Cinemas,Coimbatore 297,Coimbatore,Tamil Nadu,,,
TH_4884,Cinepolis,Tiruchirappalli 478,Tiruchirappalli,Tamil Nadu,,,
TH_4885,PVR Cinemas,Indore 340,Indore,Madhya Pradesh,,,
TH_4886,Miraj Cinemas,Tiruchirappalli 133,Tiruchirappalli,Tamil Nadu,,,
TH_4887,INOX,Vadodara 373,Vadodara,Gujarat,,,
TH_4888,Carnival Cinemas,Salem 295,Salem,Tamil Nadu,,,
TH_4889,Carnival Cinemas,Tiruchirappalli 23,Tiruchirappalli,Tamil Nadu,,,
TH_4890,Miraj Cinemas,Patiala 159,Patiala,Punjab,,,
TH_4891,Miraj Cinemas,Varanasi 248,Varanasi,Uttar Pradesh,,,
TH_4892,Miraj Cinemas,Patiala 383,Patiala,Punjab,,,
TH_4893,Carnival Cinemas,Patiala 170,Patiala,Punjab,,,
TH_4894,Cinepolis,Patna 163,Patna,Bihar,,,
TH_4895,Carnival Cinemas,Gwalior 54,Gwalior,Madhya Pradesh,,,
TH_4896,Cinepolis,Bangalore 281,Bangalore,Karnataka,,,
TH_4897,INOX,Durgapur 54,Durgapur,West Bengal,,,
TH_4898,Carnival Cinemas,Lucknow 327,Lucknow,Uttar Pradesh,,,
TH_4899,Carnival Cinemas,Surat 494,Surat,Gujarat,,,
TH_4900,INOX,Jalandhar 396,Jalandhar,Punjab,,,
TH_4901,Wave Cinemas,Bangalore 99,Bangalore,Karnataka,,,
TH_4902,Cinepolis,Kolkata 231,Kolkata,West Bengal,,,
TH_4903,Carnival Cinemas,Kota 373,Kota,Rajasthan,,,
TH_4904,Wave Cinemas,Bhopal 69,Bhopal,Madhya Pradesh,,,
TH_4905,Wave Cinemas,Gwalior 16,Gwalior,Madhya Pradesh,,,
TH_4906,Wave Cinemas,Agra 458,Agra,Uttar Pradesh,,,
TH_4907,Carnival Cinemas,Varanasi 405,Varanasi,Uttar Pradesh,,,
TH_4908,Carnival Cinemas,Siliguri 99,Siliguri,West Bengal,,,
TH_4909,Cinepolis,Lucknow 227,Lucknow,Uttar Pradesh,,,
TH_4910,PVR Cinemas,Muzaffarpur 246,Muzaffarpur,Bihar,,,
TH_4911,Carnival Cinemas,Udaipur 358,Udaipur,Rajasthan,,,
TH_4912,Miraj Cinemas,Durgapur 116,Durgapur,West Bengal,,,
TH_4913,INOX,Nagpur 51,Nagpur,Maharashtra,,,
TH_4914,INOX,Ujjain 67,Ujjain,Madhya Pradesh,,,
TH_4915,INOX,Ahmedabad 14,Ahmedabad,Gujarat,,,
TH_4916,Miraj Cinemas,Jabalpur 312,Jabalpur,Madhya Pradesh,,,
TH_4917,Miraj Cinemas,Bhagalpur 309,Bhagalpur,Bihar,,,
TH_4918,Wave Cinemas,Ludhiana 492,Ludhiana,Punjab,,,
TH_4919,INOX,Tiruchirappalli 87,Tiruchirappalli,Tamil Nadu,,,
TH_4920,Carnival Cinemas,Indore 170,Indore,Madhya Pradesh,,,
TH_4921,PVR Cinemas,Purnia 374,Purnia,Bihar,,,
TH_4922,Cinepolis,Bhagalpur 421,Bhagalpur,Bihar,,,
TH_4923,Miraj Cinemas,Jodhpur 201,Jodhpur,Rajasthan,,,
TH_4924,PVR Cinemas,Jodhpur 142,Jodhpur,Rajasthan,,,
TH_4925,INOX,Tiruchirappalli 427,Tiruchirappalli,Tamil Nadu,,,
TH_4926,Wave Cinemas,Jabalpur 482,Jabalpur,Madhya Pradesh,,,
TH_4927,Wave Cinemas,Bhavnagar 211,Bhavnagar,Gujarat,,,
TH_4928,PVR Cinemas,Madurai 382,Madurai,Tamil Nadu,,,
TH_4929,Cinepolis,Kota 452,Kota,Rajasthan,,,
TH_4930,Miraj Cinemas,Kota 239,Kota,Rajasthan,,,
TH_4931,INOX,Amritsar 53,Amritsar,Punjab,,,
TH_4932,PVR Cinemas,Gaya 426,Gaya,Bihar,,,
TH_4933,Wave Cinemas,Jaipur 290,Jaipur,Rajasthan,,,
TH_4934,Wave Cinemas,Chennai 488,Chennai,Tamil Nadu,,,
TH_4935,INOX,Bhavnagar 299,Bhavnagar,Gujarat,,,
TH_4936,Miraj Cinemas,Patiala 169,Patiala,Punjab,,,
TH_4937,INOX,Tiruchirappalli 246,Tiruchirappalli,Tamil Nadu,,,
TH_4938,Miraj Cinemas,Purnia 416,Purnia,Bihar,,,
TH_4939,Carnival Cinemas,Udaipur 143,Udaipur,Rajasthan,,,
TH_4940,PVR Cinemas,Varanasi 133,Varanasi,Uttar Pradesh,,,
TH_4941,INOX,Thane 472,Thane,Maharashtra,,,
TH_4942,Carnival Cinemas,Lucknow 469,Lucknow,Uttar Pradesh,,,
TH_4943,PVR Cinemas,Patiala 392,Patiala,Punjab,,,
TH_4944,INOX,Bathinda 424,Bathinda,Punjab,,,
TH_4945,Carnival Cinemas,Amritsar 53,Amritsar,Punjab,,,
TH_4946,Miraj Cinemas,Kolkata 314,Kolkata,West Bengal,,,
TH_4947,PVR Cinemas,Kolkata 22,Kolkata,West Bengal,,,
TH_4948,Cinepolis,Bathinda 137,Bathinda,Punjab,,,
TH_4949,Wave Cinemas,Indore 455,Indore,Madhya Pradesh,,,
TH_4950,PVR Cinemas,Durgapur 458,Durgapur,West Bengal,,,
TH_4951,Cinepolis,Chennai 125,Chennai,Tamil Nadu,,,
TH_4952,Cinepolis,Patiala 294,Patiala,Punjab,,,
TH_4953,PVR Cinemas,Gwalior 223,Gwalior,Madhya Pradesh,,,
TH_4954,Carnival Cinemas,Siliguri 58,Siliguri,West Bengal,,,
TH_4955,PVR Cinemas,Mumbai 121,Mumbai,Maharashtra,,,
TH_4956,Carnival Cinemas,Jalandhar 344,Jalandhar,Punjab,,,
TH_4957,INOX,Chennai 470,Chennai,Tamil Nadu,,,
TH_4958,Carnival Cinemas,Siliguri 318,Siliguri,West Bengal,,,
TH_4959,Wave Cinemas,Mysore 225,Mysore,Karnataka,,,
TH_4960,Wave Cinemas,Jabalpur 463,Jabalpur,Madhya Pradesh,,,
TH_4961,Miraj Cinemas,Bhavnagar 304,Bhavnagar,Gujarat,,,
TH_4962,Wave Cinemas,Agra 291,Agra,Uttar Pradesh,,,
TH_4963,Cinepolis,Siliguri 185,Siliguri,West Bengal,,,
TH_4964,INOX,Coimbatore 40,Coimbatore,Tamil Nadu,,,
TH_4965,PVR Cinemas,Vadodara 369,Vadodara,Gujarat,,,
TH_4966,Cinepolis,Purnia 435,Purnia,Bihar,,,
TH_4967,PVR Cinemas,Mumbai 338,Mumbai,Maharashtra,,,
TH_4968,PVR Cinemas,Belgaum 298,Belgaum,Karnataka,,,
TH_4969,Miraj Cinemas,Ajmer 10,Ajmer,Rajasthan,,,
TH_4970,Cinepolis,Indore 249,Indore,Madhya Pradesh,,,
TH_4971,Miraj Cinemas,Bangalore 406,Bangalore,Karnataka,,,
TH_4972,PVR Cinemas,Bhagalpur 176,Bhagalpur,Bihar,,,
TH_4973,INOX,Ajmer 418,Ajmer,Rajasthan,,,
TH_4974,Wave Cinemas,Patna 355,Patna,Bihar,,,
TH_4975,INOX,Jodhpur 1,Jodhpur,Rajasthan,,,
TH_4976,Miraj Cinemas,Asansol 169,Asansol,West Bengal,,,
TH_4977,Miraj Cinemas,Salem 467,Salem,Tamil Nadu,,,
TH_4978,PVR Cinemas,Ludhiana 471,Ludhiana,Punjab,,,
TH_4979,PVR Cinemas,Bhavnagar 193,Bhavnagar,Gujarat,,,
TH_4980,PVR Cinemas,Ludhiana 449,Ludhiana,Punjab,,,
TH_4981,PVR Cinemas,Siliguri 211,Siliguri,West Bengal,,,
TH_4982,Miraj Cinemas,Mangalore 143,Mangalore,Karnataka,,,
TH_4983,Wave Cinemas,Patiala 20,Patiala,Punjab,,,
TH_4984,INOX,Varanasi 198,Varanasi,Uttar Pradesh,,,
TH_4985,Wave Cinemas,Pune 484,Pune,Maharashtra,,,
TH_4986,Cinepolis,Ajmer 258,Ajmer,Rajasthan,,,
TH_4987,Miraj Cinemas,Kolkata 187,Kolkata,West Bengal,,,
TH_4988,Miraj Cinemas,Bhavnagar 339,Bhavnagar,Gujarat,,,
TH_4989,Wave Cinemas,Bhagalpur 85,Bhagalpur,Bihar,,,
TH_4990,Carnival Cinemas,Madurai 122,Madurai,Tamil Nadu,,,
TH_4991,PVR Cinemas,Agra 413,Agra,Uttar Pradesh,,,
TH_4992,Carnival Cinemas,Purnia 175,Purnia,Bihar,,,
TH_4993,Wave Cinemas,Kota 388,Kota,Rajasthan,,,
TH_4994,Miraj Cinemas,Madurai 387,Madurai,Tamil Nadu,,,
TH_4995,INOX,Ahmedabad 264,Ahmedabad,Gujarat,,,
TH_4996,Cinepolis,Bhavnagar 248,Bhavnagar,Gujarat,,,
TH_4997,INOX,Jalandhar 415,Jalandhar,Punjab,,,
TH_4998,Carnival Cinemas,Nashik 293,Nashik,Maharashtra,,,
TH_4999,Carnival Cinemas,Udaipur 409,Udaipur,Rajasthan,,,
TH_5000,Miraj Cinemas,Udaipur 289,Udaipur,Rajasthan,,,
TH_5001,PVR Cinemas,Bhopal 413,Bhopal,Madhya Pradesh,,,
TH_5002,Carnival Cinemas,Vadodara 75,Vadodara,Gujarat,,,
TH_5003,Cinepolis,Chennai 165,Chennai,Tamil Nadu,,,
TH_5004,Wave Cinemas,Bhagalpur 359,Bhagalpur,Bihar,,,
TH_5005,Cinepolis,Gwalior 404,Gwalior,Madhya Pradesh,,,
TH_5006,INOX,Asansol 34,Asansol,West Bengal,,,
TH_5007,Cinepolis,Kota 251,Kota,Rajasthan,,,
TH_5008,Miraj Cinemas,Howrah 82,Howrah,West Bengal,,,
TH_5009,Wave Cinemas,Coimbatore 151,Coimbatore,Tamil Nadu,,,
TH_5010,Carnival Cinemas,Salem 70,Salem,Tamil Nadu,,,
TH_5011,Cinepolis,Pune 499,Pune,Maharashtra,,,
TH_5012,Miraj Cinemas,Mangalore 71,Mangalore,Karnataka,,,
TH_5013,Miraj Cinemas,Ajmer 296,Ajmer,Rajasthan,,,
TH_5014,Wave Cinemas,Kolkata 241,Kolkata,West Bengal,,,
TH_5015,PVR Cinemas,Mumbai 126,Mumbai,Maharashtra,,,
TH_5016,PVR Cinemas,Rajkot 450,Rajkot,Gujarat,,,
TH_5017,PVR Cinemas,Agra 81,Agra,Uttar Pradesh,,,
TH_5018,Miraj Cinemas,Thane 198,Thane,Maharashtra,,,
TH_5019,Wave Cinemas,Siliguri 441,Siliguri,West Bengal,,,
TH_5020,Miraj Cinemas,Kolkata 260,Kolkata,West Bengal,,,
TH_5021,Miraj Cinemas,Rajkot 160,Rajkot,Gujarat,,,
TH_5022,Cinepolis,Lucknow 325,Lucknow,Uttar Pradesh,,,
TH_5023,INOX,Salem 49,Salem,Tamil Nadu,,,
TH_5024,Carnival Cinemas,Nagpur 154,Nagpur,Maharashtra,,,
TH_5025,Miraj Cinemas,Durgapur 321,Durgapur,West Bengal,,,
TH_5026,Wave Cinemas,Belgaum 222,Belgaum,Karnataka,,,
TH_5027,INOX,Tiruchirappalli 454,Tiruchirappalli,Tamil Nadu,,,
TH_5028,Miraj Cinemas,Bhavnagar 149,Bhavnagar,Gujarat,,,
TH_5029,PVR Cinemas,Patna 47,Patna,Bihar,,,
TH_5030,Carnival Cinemas,Bhopal 133,Bhopal,Madhya Pradesh,,,
TH_5031,Carnival Cinemas,Gaya 417,Gaya,Bihar,,,
TH_5032,PVR Cinemas,Tiruchirappalli 322,Tiruchirappalli,Tamil Nadu,,,
TH_5033,Carnival Cinemas,Meerut 154,Meerut,Uttar Pradesh,,,
TH_5034,Cinepolis,Bathinda 1,Bathinda,Punjab,,,
TH_5035,INOX,Bathinda 334,Bathinda,Punjab,,,
TH_5036,INOX,Jalandhar 175,Jalandhar,Punjab,,,
TH_5037,Wave Cinemas,Jodhpur 402,Jodhpur,Rajasthan,,,
TH_5038,Cinepolis,Chennai 461,Chennai,Tamil Nadu,,,
TH_5039,Wave Cinemas,Bangalore 461,Bangalore,Karnataka,,,
TH_5040,Cinepolis,Vadodara 105,Vadodara,Gujarat,,,
TH_5041,INOX,Tiruchirappalli 356,Tiruchirappalli,Tamil Nadu,,,
TH_5042,PVR Cinemas,Thane 56,Thane,Maharashtra,,,
TH_5043,Carnival Cinemas,Mumbai 103,Mumbai,Maharashtra,,,
TH_5044,Cinepolis,Durgapur 52,Durgapur,West Bengal,,,
TH_5045,INOX,Asansol 72,Asansol,West Bengal,,,
TH_5046,Wave Cinemas,Mysore 178,Mysore,Karnataka,,,
TH_5047,Carnival Cinemas,Kanpur 172,Kanpur,Uttar Pradesh,,,
TH_5048,Wave Cinemas,Gaya 364,Gaya,Bihar,,,
TH_5049,Miraj Cinemas,Kanpur 31,Kanpur,Uttar Pradesh,,,
TH_5050,Cinepolis,Lucknow 178,Lucknow,Uttar Pradesh,,,
TH_5051,INOX,Kanpur 107,Kanpur,Uttar Pradesh,,,
TH_5052,INOX,Kota 90,Kota,Rajasthan,,,
TH_5053,INOX,Purnia 155,Purnia,Bihar,,,
TH_5054,Cinepolis,Udaipur 35,Udaipur,Rajasthan,,,
TH_5055,PVR Cinemas,Mumbai 272,Mumbai,Maharashtra,,,
TH_5056,Miraj Cinemas,Vadodara 447,Vadodara,Gujarat,,,
TH_5057,PVR Cinemas,Udaipur 386,Udaipur,Rajasthan,,,
TH_5058,Carnival Cinemas,Durgapur 142,Durgapur,West Bengal,,,
TH_5059,Carnival Cinemas,Amritsar 61,Amritsar,Punjab,,,
TH_5060,INOX,Asansol 202,Asansol,West Bengal,,,
TH_5061,Wave Cinemas,Belgaum 292,Belgaum,Karnataka,,,
TH_5062,Wave Cinemas,Jaipur 194,Jaipur,Rajasthan,,,
TH_5063,Miraj Cinemas,Pune 379,Pune,Maharashtra,,,
TH_5064,Miraj Cinemas,Bathinda 147,Bathinda,Punjab,,,
TH_5065,Carnival Cinemas,Ujjain 358,Ujjain,Madhya Pradesh,,,
TH_5066,Carnival Cinemas,Siliguri 343,Siliguri,West Bengal,,,
TH_5067,Miraj Cinemas,Coimbatore 292,Coimbatore,Tamil Nadu,,,
TH_5068,INOX,Bathinda 97,Bathinda,Punjab,,,
TH_5069,PVR Cinemas,Jodhpur 382,Jodhpur,Rajasthan,,,
TH_5070,Wave Cinemas,Gwalior 284,Gwalior,Madhya Pradesh,,,
TH_5071,Cinepolis,Jaipur 380,Jaipur,Rajasthan,,,
TH_5072,PVR Cinemas,Ujjain 309,Ujjain,Madhya Pradesh,,,
TH_5073,Carnival Cinemas,Mysore 461,Mysore,Karnataka,,,
TH_5074,Miraj Cinemas,Kanpur 128,Kanpur,Uttar Pradesh,,,
TH_5075,Cinepolis,Durgapur 313,Durgapur,West Bengal,,,
TH_5076,Wave Cinemas,Bhagalpur 402,Bhagalpur,Bihar,,,
TH_5077,PVR Cinemas,Asansol 418,Asansol,West Bengal,,,
TH_5078,Miraj Cinemas,Bathinda 398,Bathinda,Punjab,,,
TH_5079,PVR Cinemas,Bhavnagar 64,Bhavnagar,Gujarat,,,
TH_5080,INOX,Belgaum 171,Belgaum,Karnataka,,,
TH_5081,INOX,Muzaffarpur 181,Muzaffarpur,Bihar,,,
TH_5082,PVR Cinemas,Bangalore 264,Bangalore,Karnataka,,,
TH_5083,Cinepolis,Mysore 232,Mysore,Karnataka,,,
TH_5084,Cinepolis,Thane 221,Thane,Maharashtra,,,
TH_5085,INOX,Varanasi 460,Varanasi,Uttar Pradesh,,,
TH_5086,Cinepolis,Siliguri 338,Siliguri,West Bengal,,,
TH_5087,Wave Cinemas,Patna 56,Patna,Bihar,,,
TH_5088,INOX,Jalandhar 335,Jalandhar,Punjab,,,
TH_5089,Miraj Cinemas,Thane 313,Thane,Maharashtra,,,
TH_5090,INOX,Mysore 343,Mysore,Karnataka,,,
TH_5091,Miraj Cinemas,Agra 395,Agra,Uttar Pradesh,,,
TH_5092,Cinepolis,Ajmer 445,Ajmer,Rajasthan,,,
TH_5093,Carnival Cinemas,Mumbai 59,Mumbai,Maharashtra,,,
TH_5094,PVR Cinemas,Surat 487,Surat,Gujarat,,,
TH_5095,Carnival Cinemas,Purnia 373,Purnia,Bihar,,,
TH_5096,Carnival Cinemas,Gaya 283,Gaya,Bihar,,,
TH_5097,INOX,Mangalore 439,Mangalore,Karnataka,,,
TH_5098,Wave Cinemas,Jalandhar 67,Jalandhar,Punjab,,,
TH_5099,Wave Cinemas,Thane 419,Thane,Maharashtra,,,
TH_5100,INOX,Jodhpur 265,Jodhpur,Rajasthan,,,
TH_5101,Wave Cinemas,Patna 177,Patna,Bihar,,,
TH_5102,Miraj Cinemas,Kolkata 106,Kolkata,West Bengal,,,
TH_5103,INOX,Patiala 24,Patiala,Punjab,,,
TH_5104,Carnival Cinemas,Salem 474,Salem,Tamil Nadu,,,
TH_5105,Miraj Cinemas,Jalandhar 484,Jalandhar,Punjab,,,
TH_5106,Carnival Cinemas,Varanasi 100,Varanasi,Uttar Pradesh,,,
TH_5107,Wave Cinemas,Asansol 47,Asansol,West Bengal,,,
TH_5108,Wave Cinemas,Rajkot 265,Rajkot,Gujarat,,,
TH_5109,Miraj Cinemas,Patiala 106,Patiala,Punjab,,,
TH_5110,PVR Cinemas,Hubli 47,Hubli,Karnataka,,,
TH_5111,INOX,Surat 180,Surat,Gujarat,,,
TH_5112,Wave Cinemas,Bhagalpur 223,Bhagalpur,Bihar,,,
TH_5113,Carnival Cinemas,Udaipur 100,Udaipur,Rajasthan,,,
TH_5114,Cinepolis,Ajmer 98,Ajmer,Rajasthan,,,
TH_5115,Cinepolis,Belgaum 16,Belgaum,Karnataka,,,
TH_5116,Miraj Cinemas,Lucknow 288,Lucknow,Uttar Pradesh,,,
TH_5117,Miraj Cinemas,Kanpur 295,Kanpur,Uttar Pradesh,,,
TH_5118,Wave Cinemas,Chennai 310,Chennai,Tamil Nadu,,,
TH_5119,Miraj Cinemas,Varanasi 106,Varanasi,Uttar Pradesh,,,
TH_5120,Carnival Cinemas,Durgapur 500,Durgapur,West Bengal,,,
TH_5121,Miraj Cinemas,Howrah 267,Howrah,West Bengal,,,
TH_5122,Miraj Cinemas,Belgaum 57,Belgaum,Karnataka,,,
TH_5123,INOX,Kolkata 171,Kolkata,West Bengal,,,
TH_5124,Miraj Cinemas,Jaipur 498,Jaipur,Rajasthan,,,
TH_5125,Cinepolis,Patiala 84,Patiala,Punjab,,,
TH_5126,INOX,Gaya 59,Gaya,Bihar,,,
